Date,Name,Year,Letterboxd URI,Rating,Rewatch,Review,Tags,Watched Date
2022-08-02,Misery,1990,https://boxd.it/35sU0L,3.5,,Kinda wish I hadn't read the book beforehand because I think this'd hit a lot harder.,,2022-08-01
2022-08-04,Bullet Train,2022,https://boxd.it/35PsFn,3,,"<i><b>Cameo: The Movie</b></i>

Not sure I loved this movie. The dialogue was very weird at times, almost as if the actors were just told to stand there and ad lib with each other. I also thought the sea of CGI was incredibly visible, and it pulled me out of the movie more times than I would've liked.

The third act also drags a lot, and continues to introduce more characters and plot points which really probably should've been wrapping up instead. 

I <i>did,</i> however, enjoy the movie's levity and the quick camerawork and fight choreography was really enjoyable to watch!",,2022-08-03
2022-08-05,Predator,1987,https://boxd.it/364xxt,3.5,,"We really need to bring back more practical effects into movies. The Predator suit looks so fucking cool and the fact that someone actually got to wear it and be all Predator-y must've been so much fun.

Pretty enjoyable movie to watch, even if it was a little slow for me at times - maybe that's my TikTok-addled, ruined attention span brain talking, though.

Also I'm really sorry but Arnie still has yet to win me over with his acting.",,2022-08-04
2022-08-06,Prey,2022,https://boxd.it/36fZHt,4,,"I find it so wild that this is <i>actually</i> a Predator movie. The disparity in technology between the Nomanche and the Predator is so large that it feels like the quality and believability of the movie should be seriously affected - in other words, ""base Predator solos Native Americans, no diff"" - but it actually works incredibly well.

Great levels of violence, beautiful scenery and set pieces, and the Predator is as cool as ever.",,2022-08-05
2022-08-07,Shutter Island,2010,https://boxd.it/36ursf,4.5,,"This movie made me <b>squirm</b>. There were moments I was almost shouting at my TV in despair and frustration and anger.

Also, I found it very funny every time Max Richter's <i>On The Nature of Daylight</i> started playing because all I could think to myself was, ""no, silly. That song's supposed to be in <i>Arrival</i>, not here.""",,2022-08-06
2022-08-09,Boiling Point,2021,https://boxd.it/36XSz1,4,,"Standing ovation for Vinette Robinson in this role, 100%",,2022-08-08
2022-08-12,Barton Fink,1991,https://boxd.it/37Afrb,4,,"If I were Barton I simply would've paid for a more expensive hotel to avoid all this mess.

Struggling to wrap my head around this movie. There's definitely another level of symbolism that went over my head a bit, but I'm certain I enjoyed the surface-level movie and would be intrigued to watch it again after having seen a 30-minute video essay explaining it all.",,2022-08-11
2022-08-16,Fracture,2007,https://boxd.it/38rdol,4,,"Genuinely thought this was really good, and I was quite surprised to see it score as ""low"" as it does here on Letterboxd!",,2022-08-15
2022-08-17,An American Werewolf in London,1981,https://boxd.it/38JbCB,3.5,,Goofy ahh werewolf comedy horror. Need I say more?,,2022-08-17
2022-08-19,The Devil's Advocate,1997,https://boxd.it/390YtR,4,,Keanu Reeves is just like me fr,,2022-08-18
2022-08-21,Sleepers,1996,https://boxd.it/39uZrx,4,,Robert de Niro is the OG hot priest,,2022-08-20
2022-08-24,Michael Clayton,2007,https://boxd.it/3a0Bxl,3,,"Once you notice that George Clooney doesn't act with his eyes, you can never go back.

This is an unremarkable movie in just about every single way.",,2022-08-23
2022-08-29,Hustle,2022,https://boxd.it/3aWKO7,3.5,,(Good) Adam Sandler is one of my favourite actors.,,2022-08-28
2022-08-30,Elvis,2022,https://boxd.it/3bafDF,3,,"Thoroughly, thoroughly disliked most of this movie. Especially the editing, and <i>especially</i> the editing in the first half. 

Almost all of the film felt like that fast-paced, flashy, narrated exposition that's supposed to take up the first twenty minutes before settling down into calmer, more dialogue-focused scenes with longer shots and more thoughtful acting.

But I know Baz wasn't aiming for that.",,2022-08-29
2022-08-31,Top Gun: Maverick,2022,https://boxd.it/3bkk4l,4.5,Yes,"Watched it with a big, dumb grin plastered across my face and I couldn't have enjoyed myself more.",,2022-08-30
2022-09-02,Dead Poets Society,1989,https://boxd.it/3bEhTl,4,,"<i>O Captain! My Captain! </i>

Let that be a lesson to you, free-thinkers of the world.",,2022-09-01
2022-09-07,I Came By,2022,https://boxd.it/3cESCP,3,,"We really got like 1h30 of build-up and no real climax to speak of at the end, huh?",,2022-09-06
2022-09-09,Airplane!,1980,https://boxd.it/3cYHgD,4.5,,"Probably my favourite comedy, full stop. There's so much packed into it and it's beautifully deadpan throughout I just love it love it love it.

Extremely quotable, too!",,2022-09-08
2022-09-10,Archive,2020,https://boxd.it/3d8HId,3,,"This movie did very little for me except make me want a crazy robot gf.

Taking applications <a href=""https://youtu.be/dQw4w9WgXcQ"">here</a>.",,2022-09-09
2022-09-21,Fall,2022,https://boxd.it/3ffdQD,3,,"Eh, I've climbed taller 🥱",,2022-09-20
2022-09-25,The A-Team,2010,https://boxd.it/3fYyix,2.5,,"It's a <i>very</i> long movie for what it offers...

The tank scene was bonkers though, and I loved it.",,2022-09-24
2022-09-25,Neon Genesis Evangelion,1995,https://boxd.it/3g53J7,3.5,,The last two episodes definitely caught me off-guard until I realised that the point of the show was basically all the things that I hadn't been focusing on prior to that.,,2022-09-25
2022-09-26,Jujutsu Kaisen 0,2021,https://boxd.it/3gcK6L,4,,"Safe to say JJK is perhaps my favourite anime of all time, and watching this movie was a lovely mix of nostalgia for the show I love and excitement for a new story to enjoy.",,2022-09-25
2022-09-29,Shallow Grave,1994,https://boxd.it/3gKKjN,3,,"The most unrealistic part of this movie is the sheer <b><i>size</i></b> of the apartment those three friends were living in.

Hurts extra hard given I'm currently looking for somewhere to live myself 🙃",,2022-09-28
2022-10-01,Nope,2022,https://boxd.it/3h8R6T,4,,"First half was pretty solid horror, in my opinion. Idk what the second half was but I had a great time.",,2022-09-30
2022-10-02,Atlantis: The Lost Empire,2001,https://boxd.it/3hl1Kj,2.5,,"Maybe I expected too much from a simple Disney animation but almost everything about this was completely unremarkable.

The story and writing were both incredibly cookie-cutter, filled to the brim with too many characters and not enough character development, and pumped full of clichéd lines and uninteresting dialogue. If you have even <i>half</i> a brain cell you'll be able to predict where the story's heading right from the get-go; I know this was written for kids but it's been proven time and time again that it's possible for movies like this to age well even when adults watch them.

The animation was great though, to be fair. I think it had a little bit of that ""3D-but-2D"" stuff that was used a lot in Futurama and it definitely added a lot of fluidity and depth to the movie, which is good given how much of it was set underwater!

Anyway, I don't know why I wrote such a serious review for such a non-serious movie. Treasure Island is better than this. Go watch that instead. Or maybe Sinbad. I remember Sinbad being amazing.",,2022-10-01
2022-10-05,Sinbad: Legend of the Seven Seas,2003,https://boxd.it/3i3x35,4,,"I lived and <i>breathed</i> this movie as a child, and I still genuinely think holds up to this day.

The pacing feels absolutely perfect to me, and so much happens in just a 1h30 runtime without the movie feeling rushed or sloppy. I picked up on a lot more gags than I did when I was younger too, which made the entire experience even more fun!

Also Eris 😵😵",,2022-10-04
2022-10-08,Before Sunrise,1995,https://boxd.it/3iD2c3,4,,You know I would be <b><i>sobbing</i></b> on the train ride home after that.,,2022-10-07
2022-10-11,Werewolf by Night,2022,https://boxd.it/3jmFNd,3.5,,"What a strange thing for Marvel to just drop (I think) out of nowhere?? That's not to say I didn't enjoy it, though.

I really liked the first half, up to the end of the hunt, and thought the acting and cinematography were great! I don't know if they shot this on actual film but I spotted a few cigarette stubs on the screen at the end of some scenes, which was cute.

The charm basically vanished for me in the second half, though, where it felt like the production team just started trying to answer the question, ""what if Marvel movie, but in black and white?"" For me, this resulted in the feeling of something being missing (namely, any colour whatsoever) rather than the creation of an eerie atmosphere. I don't think Marvel action scenes work great on ye olde film.

Still thought it was pretty great, though! Giacchino crushed it with the soundtrack, too.",,2022-10-10
2022-10-16,Shattered Glass,2003,https://boxd.it/3ko3ZN,3.5,,More Hank Azaria please.,,2022-10-15
2022-10-17,Master and Commander: The Far Side of the World,2003,https://boxd.it/3kEpaf,4,,It's always nice to watch a competently good movie once in a while.,,2022-10-16
2022-10-19,Pirates of the Caribbean: The Curse of the Black Pearl,2003,https://boxd.it/3labTp,3.5,,"Just a silly, goofy movie really.

I want to know what happened that meant Hans Zimmer took over the soundtracks for the following movies...",,2022-10-19
2022-10-28,The Boat That Rocked,2009,https://boxd.it/3mUW3r,3.5,,I've got the hots for Talulah Riley now,,2022-10-27
2022-10-30,Perfect Sense,2011,https://boxd.it/3ns9lT,3.5,,"An exploration of ""love"" as a sense in itself, and the resilience of humankind in the face of change and adversity.

I thought this was a really sweet movie.",,2022-10-30
2022-11-01,The Ring,2002,https://boxd.it/3nQtXB,3,,"I supposed I am a <i>little</i> glad that this wasn't a cheesy, low-effort attempt at horror, filled with cheap jump scares and terrible writing.

<b><i>However... </i></b>I'm also a <i>little</i> upset that this wasn't a cheesy, low-effort attempt at horror, filled with cheap jump scares and terrible writing.",,2022-10-31
2022-11-03,See How They Run,2022,https://boxd.it/3oj6cZ,3,,"A pretty solid, fun whodunit all-round.

With <i>Knives Out</i> arguably giving the murder mystery genre a bit of a renaissance back in 2019, it's hard <i>not</i> to compare it to <i>See How The Run</i>. There's no contest, really.

I never found myself invested in this movie's story, nor did I particularly care for any of its characters or outcome. At least in comparison to <i>Knives Out</i>, everything felt a bit underdeveloped and façade-like.",,2022-11-03
2022-11-06,Barbarian,2022,https://boxd.it/3oTVwN,3.5,Yes,"Safest neighbourhood in Detroit.

--- 

For my serious review, though, I first want to say that I was really, really prepared to rate this higher; consider this an extremely generous 7/10, mainly due to how much I <i>loved</i> the first half.

I thought <i>Barbarian</i> started incredibly strongly, with an intriguing premise and great acting by Campbell and Skarsgård. I was so very invested in the relationship between their characters, looking forward to how it would develop over the course of the movie. What a fool I was.

I can pinpoint the moments in this movie where I went from enjoying it to merely entertaining it, to basically suffering through it, which is a real shame. So many scenes in the final act felt cheap and rushed, as if the writers were approaching some hard-and-fast 1h40 runtime target and needed to wrap things up quickly.","oli, dad, plex",2022-11-05
2022-11-12,Stillwater,2021,https://boxd.it/3qa9UF,4,,"I just love, love, <i>love</i> Matt Damon so much! He was genuinely great in this role, and characterised the Midwestern, out-of-touch, American dad overcoming language and cultural barriers so well.

I was really surprised to see so many people online disliking this for bad acting and muddled story, because I picked up on neither of those. I thought <i>Stillwater</i> was a really well-paced, emotional movie with an incredibly compelling story.",,2022-11-11
2022-11-14,Riders of Justice,2020,https://boxd.it/3qAvgf,3.5,,"Pretty fun, endearing mishmash of action, comedy and drama. I had a great time, even though the subtitles kept falling out of sync every 20 minutes. My fault fotnjot speaking Danish, to be honest.

Oh and the ""Star of Africa"" joke took me <b><i>out</i></b>.",,2022-11-13
2022-11-15,Unsane,2018,https://boxd.it/3qTncR,3,,"What a strange movie!

I quite liked the change of pace and smaller scale of story that <i>Unsane</i> offered, and the somewhat ""alternative"" cinematography and framing definitely made for a novel watch.

Ultimately, however, I think the film was let down by an overlong, drawn out ending which seemed to contradict a lot of the themes being presented the first place, so it didn't fully work for me. 

Let's be honest, though, I only really watched it for the Damon cameo.",,2022-11-14
2022-11-16,TÁR,2022,https://boxd.it/3r4Qw9,4.5,,"Wow, well... I can see why everyone likes this movie so much",,2022-11-15
2022-11-21,The Shape of Water,2017,https://boxd.it/3s5Zu3,3.5,,"I watched this without realising the Russian scenes were supposed to have subtitles so I fear I may have missed some crucial details to this film.

What I <i>can</i> tell you, though, is that Elisa is one <i>freakyyy </i>girl!",,2022-11-20
2022-11-24,The Menu,2022,https://boxd.it/3sFyLt,4,,"Definitely much stronger with the mystery in full flow but eerie, comedic, enjoyable throughout, regardless! I thought Ralph Fiennes was excellent! 

Another addition to the ""Anya Taylor-Joy girlboss universe"", too 💅",,2022-11-23
2022-11-25,Triangle,2009,https://boxd.it/3sXhXD,3,,"A pretty neat, clever little time loop romp!

A couple of questions were left unanswered which really <i>should've</i> been answered in order for everything to tie up perfectly but I'm happy to look past it and enjoy the movie for what it was.",,2022-11-25
2022-11-27,Raw,2016,https://boxd.it/3tihF7,5,,"😳 <-- my face the entire movie

What the fuck did I just watch? It was perfection. It was everything. I'm speechless??

I had a rough idea of what to expect, going in, but in no way was I prepared for just how <b><i>good</i></b> this movie was. The colours, the characters, the <i>concept</i>. Wild stuff. Amazing, crazy, wild stuff.

I don't think I've ever seen something that's made me bounce back and forth between such revulsion and disbelief and awe.

This'll be one to liven up the movie nights with friends.",,2022-11-26
2022-11-30,Titane,2021,https://boxd.it/3tYqoN,,,"I don't feel able to give this a rating, mainly because I don't <i>at all </i>understand what I just watched.",,2022-11-29
2022-12-02,Requiem for a Dream,2000,https://boxd.it/3uk0R9,3.5,,"Definitely an important watch, that's for sure.

I felt like the movie's message was a little bit lost on me; the dramatic ""montage"" shots and the massively overused main theme just made it all seem a bit heartless and vapid.",,2022-12-01
2022-12-06,About Time,2013,https://boxd.it/3vbknJ,4.5,,Every time I watch this movie I fall in love with it all over again.,,2022-12-05
2022-12-09,Zoolander,2001,https://boxd.it/3vMbzF,3,,"I had a blast watching this! 

The way Zoolander's expression settled back into a perma-serve after every line of dialogue absolutely <i>killed</i> me.",,2022-12-08
2022-12-16,Hidden Figures,2016,https://boxd.it/3xkDG7,3.5,,"Dorothy really understood job security by training everyone in Fortran. They'd still be in high demand today, damn.",,2022-12-15
2022-12-17,Avatar: The Way of Water,2022,https://boxd.it/3xwfhr,4.5,,"Spectacular in almost every way. I'm actually speechless at how good the visuals were. Like, first-in-class good. Every other blockbuster released this year should be ashamed of their CGI. Is this what happens when you pay your artists properly? 

Obviously the story wasn't exactly strong, although I don't think anyone was really expecting it to be. It's complex enough to introduce new characters and world-building but that's about it.

My biggest pain point, to be honest, was the dialogue; did they write it all in one afternoon? Again, not a massive problem because it's not the ""point"" of the movie, but it would've been nice for them to talk like actual people, especially in the action scenes.

Oh, and you're seriously telling me they've had 13 years to work on this and nobody's found a better typeface to use for the exposition text than <i>Papyrus!?</i>",cineworld crawley,2022-12-16
2022-12-20,The Shawshank Redemption,1994,https://boxd.it/3yn1AP,4.5,,Now I understand why everyone loves this film.,,2022-12-19
2022-12-21,The Handmaiden,2016,https://boxd.it/3yCWDL,3.5,,"Feel like I missed something, watching this, because everyone else seemed to rate this very highly while I just found it...good?

I'm not sure if I read too many reviews before committing to the 2h48m runtime, so maybe spoiled some of the plot points for myself. Still had a fun time, though, and I can see <i>why</i> people like it so much.

Also, very sad we never found out what the octopus was for :/",,2022-12-20
2022-12-22,Love Actually,2003,https://boxd.it/3yRfur,2.5,,"The only person I have any time for, at all, in this godawful movie is Bill Nighy because...well, he's Bill Nighy.

I cannot believe this was directed by the same man that gave us <i>About Time</i>.",,2022-12-21
2022-12-23,Eyes Wide Shut,1999,https://boxd.it/3zas6b,3.5,,"I'll be honest I found the point of this movie a little confusing, and all a bit underwhelming.

I liked it though! Also, the 2h39 runtime is purely because Nicole Kidman talks <i>oh</i> <i>so very</i> slowly.",,2022-12-22
2022-12-24,Glass Onion,2022,https://boxd.it/3zrNh9,2.5,,"Overhyped and disappointing :(

The problem with intentionally building an ensemble of shallow and annoying characters is that, at the end of the day, they're still shallow and annoying and irritating to watch, regardless of whether you did it for the bit.

Also, murder mysteries only work if there's actual mystery, too.",,2022-12-23
2022-12-25,Bodies Bodies Bodies,2022,https://boxd.it/3zNoxP,3.5,,Can anyone tell me what a Libra Moon is?,,2022-12-24
2022-12-27,The Fabelmans,2022,https://boxd.it/3AyqML,4,,I like the movies :),,2022-12-26
2022-12-30,Crazy Rich Asians,2018,https://boxd.it/3BFNYj,3.5,Yes,I'm such a sucker for this movie,,2022-12-29
2023-01-07,The Hobbit: The Desolation of Smaug,2013,https://boxd.it/3ETaYp,3,,"Definitely the weakest of the trilogy; it's such a long movie and so little seems to happen?

I was watching a version my brother edited that combines the final two films into a single, 4-hour epic and honestly was a massive improvement. Shame I can't rate <i>that</i> one on here.",,2023-01-06
2023-01-09,The Banshees of Inisherin,2022,https://boxd.it/3FN7hf,4,,"just boys being boys really, isn't it?",,2023-01-08
2023-01-10,Red Eye,2005,https://boxd.it/3Gasdz,3,,They could've turned the first act into a feature-length rom-com and I still would've had a great time watching it.,,2023-01-09
2023-01-13,Puss in Boots: The Last Wish,2022,https://boxd.it/3H5Wrv,4,,Ethical Bug <i>carried</i> this movie,,2023-01-12
2023-01-14,The Lord of the Rings: The Return of the King,2003,https://boxd.it/3HCpJR,4,,LOTR peaked with The Two Towers imo but this was still (obviously) great,,2023-01-14
2023-01-16,Foxcatcher,2014,https://boxd.it/3IfxWd,4,,"<i>Foxcatcher</i> definitely starts slow, but the initial commitment to a bit of character development and exposition is entirely worth it for the tense, eerie atmosphere that shrouds the rest of the movie, the growing tension hinting at inevitable tipping point, a culmination of all the events that came before it.

There's lots to say about wealth and loneliness in this movie, as well as stark parallels that can be drawn between different characters and their desires for fame, stability, and recognition in the world.

I'm glad I ended up enjoying this movie! Loved Steve Carell in this, too, even though I suppose he did technically very little acting. Less is more!",,2023-01-15
2023-01-18,Blade Runner 2049,2017,https://boxd.it/3ITSw1,4.5,Yes,"K had two girls in his apartment and he just stood there, terrified...he's just like me fr

Jokes aside I'm <i>so</i> glad I decided to watch this for a third(!) time. I saw an Open Matte copy this time and had my eyes reopened at just how gorgeous every 👏 single 👏  frame of this movie is. The colours <i>popped</i>, the lighting <i>slayed</i> (slew?), and the cinematography and framing were just <i>perfect</i>. People often say that you can take almost any frame of this film and turn it into an A-Tier movie poster and they're goddamn <b><i>right</i></b>.

And the <i>sound design!</i> Such a wonderful, enthralling, rich atmosphere is created by Zimmer & Wallfisch's incredible score, combined with this incredibly detailed, lived-in sound design that brings every single set piece to life. The fact that I can sit there at the end of the movie and feel like I've <i>lived</i> in 2049's world is awesome.

I paid so much more attention to the story this time, too, where I'd previously just let the beautiful visuals wash over me. While it's definitely the weakest <i>part</i> of the movie for me, that doesn't mean it's <i>weak</i>. There's quite an expansive, thoughtful tale being told that starts simply and branches out into something more complex and rewarding by the end--and it gives the movie some great excuses to show off lots of different sets and sites in the process. It can be a bit slow at points but I almost wonder if the ""aura"" of the movie would be broken by trying to speed it up at all.

Anyway, yeah, bumping this up half a star because I really had such a great time re-re-watching this!",,2023-01-17
2023-01-20,The Outfit,2022,https://boxd.it/3Jrq8N,3.5,,I'd was to rewatch this as a stage production next. It'd work so well!,,2023-01-19
2023-01-27,Guillermo del Toro's Pinocchio,2022,https://boxd.it/3LDUqJ,3,,My only takeaway is that we need a <i>Sebastian J. Cricke</i>t spin-off.,,2023-01-26
2023-02-01,All Quiet on the Western Front,2022,https://boxd.it/3NgQEJ,3.5,,"I spent most of the movie trying to work out where I recognised Daniel Brühl from.

I can't put my finger on it but something just felt a little bit off and slightly insincere in this movie.",,2023-01-31
2023-02-04,M3GAN,2022,https://boxd.it/3O7KOJ,3,,"I was struggling earlier today to explain to my parents what ""slay"" meant. 

This is it. M3GAN is slay.",,2023-02-03
2023-02-05,Everything Everywhere All at Once,2022,https://boxd.it/3OrpIF,4.5,Yes,Yep...cried again.,,2023-02-04
2023-02-09,The Guard,2011,https://boxd.it/3PEuV5,2.5,,"It's like if <i>Banshees of Inisherin</i> and <i>In Bruges</i> had a baby, but it was a really ugly baby.",,2023-02-08
2023-02-11,There Will Be Blood,2007,https://boxd.it/3Q8Wyt,3.5,,"Didn't enjoy as much as I was hoping.

Can't deny that Daniel Day-Lewis's performance was spectacular. I just thought it was a bit boring.",,2023-02-10
2023-02-15,Infinity Pool,2023,https://boxd.it/3RdWvj,3.5,,"If it were me, I think I would simply not get involved with those sorts of people in the first place..just a thought",,2023-02-14
2023-02-28,Babylon,2022,https://boxd.it/3UZLzH,3,,Very messy! Loved the incredibly obvious reuse of a La La Land motif too 😍,,2023-02-27
2023-03-03,"Synecdoche, New York",2008,https://boxd.it/3VJqlr,4,,"I think it's important to sometimes challenge yourself with movies like this.

The last time I watched this, I was sitting in the kitchen of my first year university accommodation with my friend, watching it on the TV mounted on the wall at the end of the room.

We must've started it pretty late into the night because I remember us finishing it at maybe 1-2am and just sitting there like, ""huh, okay..."" a little bit lost for words while we tried to make sense of what we'd seen.

I say this now because that's exactly the same feeling I felt watching it a second time, tonight. This movie will forever be intrinsically tied to that specific memory, and I think that's pretty cool.",,2023-03-02
2023-03-11,Gone Baby Gone,2007,https://boxd.it/3XT1rn,4,,I'm sure some areas of Boston are quite nice.,,2023-03-10
2023-03-27,John Wick: Chapter 4,2023,https://boxd.it/42jjP1,4,,Do you think John Wick books an Airbnb for every city he visits?,everyman reigate,2023-03-26
2023-04-03,The Silence of the Lambs,1991,https://boxd.it/44b5j3,4,,Yeah of course I was going to like this,,2023-04-02
2023-04-10,The Whale,2022,https://boxd.it/46dzkd,3.5,,This film gave me heart problems,,2023-04-09
2023-04-13,Tetris,2023,https://boxd.it/474A5p,2.5,,"Disappointed to waste two whole hours of my life on contract law, when I was really expecting a movie about everything that would've happened <i>after</i> this movie.

I think it all would've been a lot more interesting if the story was told from Alexey's perspective--you know, the man that <i>invented</i> the game--rather than demoting him to a lowly side character.",,2023-04-12
2023-04-15,Lars and the Real Girl,2007,https://boxd.it/47xcRH,4,,"Absolutely melting at how sweet and supportive everyone is in this movie 🥹

I'll never not love one of Ryan Gosling's performances, and this one is especially good because he actually has some <i>lines!</i>",,2023-04-14
2023-04-20,Air,2023,https://boxd.it/48TkVF,4,,"Sorry that 2h runtime absolutely <i>flew</i> by?? That's the sign of some great writing and acting, I guess.

Honestly such a funny movie! I was expecting something more serious in tone but very pleasantly surprised.

Matt Damon is and will always be a standout for me. He's great in everything and he's great in this. Affleck too. Ben Affleck is so good at these small bits of physical comedy. Like the way he sits and readjusts in a chair, or runs along a street, or enters a boardroom.

I wish there was more of this I could see.",cineworld crawley,2023-04-19
2023-04-21,Puss in Boots: The Last Wish,2022,https://boxd.it/494Rnt,4,Yes,"<a href=""https://i.kym-cdn.com/entries/icons/original/000/042/334/wikihow_man_pointing_mirror.jpg"" title=""""You are not attracted to Kitty Softpaws. You are not attracted to Kitty Softpaws.""""><i>""You are not attracted to Kitty Softpaws. You are <b>not</b> attracted to Kitty Softpaws.""</i></a>",,2023-04-20
2023-04-23,Nightcrawler,2014,https://boxd.it/49BcAn,4.5,,I think we could all take a page or two out of Lou Bloom's book,,2023-04-22
2023-04-29,Things to Come,1936,https://boxd.it/4bjlnf,3,,"You can see what they were going for, at least.",,2023-04-29
2023-05-01,The Northman,2022,https://boxd.it/4bNCIJ,4,Yes,Really vibed with the spiritualism this time around. Moving to a remote Icelandic sheep farm and worshipping and old Norse god is definitely the way to go.,,2023-04-30
2023-05-02,The Signal,2014,https://boxd.it/4c6T6Z,2.5,,"The worst combination of low budget sci-fi that has me <i>just</i> curious enough to commit to watching it, even though I <i>know</i> I'll be disappointed and feel like I've wasted my time.

Did not stick the landing.",,2023-05-01
2023-05-03,Troll Hunter,2010,https://boxd.it/4cmb6N,3.5,,"Definitely one of the better found-footage films out there, I think. Loved how much effort was put into making basically everything as realistic and plausible as possible.

Already planning a Norwegian summer holiday to catch myself a Jotnar!",,2023-05-02
2023-05-13,The Artifice Girl,2022,https://boxd.it/4eWiyp,3,,"Definitely had that low-budget camera quality about it and the lack of different locations was slightly painful but overall I thought it was good, and enjoyed that it touched on so many of the discussions that are being had about modern AI.

There was also particular scene in the second act which knocked me out and honestly makes the entire movie worth watching if nothing else.",,2023-05-12
2023-05-15,Jagged Edge,1985,https://boxd.it/4frb6l,2.5,,Blunt af,,2023-05-14
2023-05-19,The Fast and the Furious,2001,https://boxd.it/4gm74T,3.5,,"I cannot <i>believe</i> I'm contemplating watching the entire franchise now.

Genuinely a really fun movie.",,2023-05-18
2023-05-21,Old,2021,https://boxd.it/4gPBHf,3,,"See, that's what happens when you go to the beach that makes you old.",,2023-05-20
2023-05-25,Westworld,1973,https://boxd.it/4hYe1n,3.5,,"I want a nerdy, computer science sequel where they actually explain <i>why</i> the glorified sex bots went goblin mode.",,2023-05-25
2023-05-28,The Hudsucker Proxy,1994,https://boxd.it/4iy4jt,4,,"Didn't realise until afterwards that this was a Coen Brothers production, but I guess it explains the heavily stylised vibe and really unique script.

Took me a while to get into it because I've seen far too many movies recently which take themselves very seriously indeed but once I adjusted I had a great time.",,2023-05-27
2023-05-29,2 Fast 2 Furious,2003,https://boxd.it/4iOzcP,3,,"Someone flipped a switch and I just <i>completely</i> lost interest about half an hour from the end.

Was still quite fun at the beginning and I'm curious to see if <i>Tokyo Drif</i>t is any good.

Also I'm extremely Suki-pilled 🥰",,2023-05-28
2023-05-30,El Camino: A Breaking Bad Movie,2019,https://boxd.it/4j6Yk1,3.5,,Pretty solid but also pretty unremarkable. Felt much more like a 2h TV episode than a movie but it tied up Jesse's story nicely :),,2023-05-29
2023-06-03,True Grit,2010,https://boxd.it/4k6Rpn,3.5,Yes,"Hailee Steinfeld carries this movie, undoubtedly. Matt Damon is okay, and Jeff Bridges is fine. They've both played better roles than this.

Considered turning on the subtitles more than once because some of the lines in this film are delivered with such a southern drawl that they might as well be speaking gibberish.

Also there's a guy who gets about 5 minutes' screen time near the end where he just makes horse and pig noise, and it's just <i>never</i> addressed afterwards???",,2023-06-02
2023-06-04,BlackBerry,2023,https://boxd.it/4kp2w1,4,,"Damn I really felt my heart drop for these guys when 2007 rolled around 🥲

I really thought <i>Air</i> was going to be the best one of these sorts of movies this year but very happy to be proven wrong. <i>BlackBerry</i> is superior in so many ways for me.

Glenn Howerton is perfectly cast as Mr Ball-silly and it's great to see him in a more serious role outside of the <i>Always Sunny</i> clips I keep getting on TikTok.",,2023-06-03
2023-06-05,Spider-Man: Across the Spider-Verse,2023,https://boxd.it/4kH5cp,5,,Holy. Fucking. Shit.,vue exeter,2023-06-04
2023-06-20,Black Mirror: Joan Is Awful,2023,https://boxd.it/4oP3Vf,,,Black Mirror is good again?,,2023-06-16
2023-06-20,Black Mirror: Loch Henry,2023,https://boxd.it/4oP55Z,,,"The world would be a better place with much more of this single-hour, fully standalone, high drama content.",,2023-06-18
2023-06-30,Extraction,2020,https://boxd.it/4rEy1n,3,,"Not a fan of the yellow colour-grading that covered the entire movie, presumably because ""it takes place in Bangladesh""...

Otherwise, it was a pretty generic, run of the mill action flick that delivers some fun choreography and visuals.

I have no trouble believing that Chris Hemsworth could just <i>do</i> this if he wanted to.",,2023-06-28
2023-07-01,Asteroid City,2023,https://boxd.it/4rS3cH,3.5,,"I'm gonna need to watch this again to fully understand it.

TikTokers <b><i>wish</i></b> they could imitate Anderson's complete and utter grasp on the language of film.",the light redhill,2023-06-30
2023-07-02,Dungeons & Dragons: Honor Among Thieves,2023,https://boxd.it/4se6Nv,3.5,,"Maybe it's just because I've never played a proper Dungeons & Dragons campaign but I feel like I just spent the last two hours of my life watching all of the most popular fantasy franchises smushed together into an overly-sanitized, satirical, characterless ""Best Bits"" compilation video. 

That's not necessarily a comment on the quality of the film <i>itself</i>, though, which was...fine? It was visually great and competent in all the ways I was expecting but I never felt particularly engaged or invested, which is frustrating because I'd hoped I would enjoy it as much as all the reviews I've read.",,2023-07-01
2023-07-07,Minari,2020,https://boxd.it/4tLHEZ,3.5,,How nice of them to make an entire movie to accompany Emile Mosseri's wonderful soundtrack.,,2023-07-06
2023-07-09,Indiana Jones and the Dial of Destiny,2023,https://boxd.it/4ulSAV,3,,The Fleabag/Uncharted crossover we didn't know we needed,the light redhill,2023-07-08
2023-07-12,Mission: Impossible – Dead Reckoning,2023,https://boxd.it/4vjuYp,4,,movies are going to <i>suck</i> once we lose Tom Cruise.,cineworld crawley,2023-07-11
2023-07-20,Barbie,2023,https://boxd.it/4xK5bJ,4,,I was lucky enough to get to see this as part of a pre-release Staff Screening (thanks WBD). Easily the best cinema experience I've had all year 💖💖💖,cineworld leicester square,2023-07-19
2023-07-21,A Knight's Tale,2001,https://boxd.it/4y1sRn,4,,"So Chris Hemsworth just completely based himself off Heath Ledger, then?",,2023-07-20
